Row ID,Order Priority,Discount,Unit Price,Customer ID,Customer Name,Customer Segment,Product Category,Product Sub-Category,Product Name,City,Order Weekday,Weekday helper,Profit,Quantity ordered new,Sales,Order ID,Order returned,Order Date,,,
25121,High,0.03,28.53,234,Don Cameron,Small Business,Office Supplies,Binders and Binder Accessories,Lock-Up Easel 'Spel-Binder',Krakow,Friday,5.00,136.3371,7,197.59,90238,FALSE,2015-03-27,,,
25122,High,0.01,15.28,234,Don Cameron,Small Business,Technology,Computer Peripherals,"Memorex 4.7GB DVD+R, 3/Pack",Krakow,Friday,5.00,-12.46,2,33.04,90238,FALSE,2015-03-27,,,
22044,Low,0.06,3.34,234,Don Cameron,Small Business,Office Supplies,Pens & Art Supplies,"Eldon Spacemaker® Box, Quick-Snap Lid, Clear",Krakow,Tuesday,2.00,-175.86,8,27.45,90239,FALSE,2015-04-28,,,
18885,Not Specified,0,442.14,236,Shawn McIntyre,Corporate,Technology,Office Machines,Okidata ML390 Turbo Dot Matrix Printers,Warsaw,Sunday,7.00,3294.8259,10,4775.11,86621,FALSE,2015-02-22,,,
24327,Medium,0.1,19.98,240,Gilbert Scarborough,Small Business,Office Supplies,Paper,Xerox Blank Computer Paper,Warsaw,Monday,1.00,35.09,3,57.41,90479,FALSE,2015-04-20,,,
24328,Medium,0.06,259.71,241,Amy Ellis Holder,Small Business,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",Warsaw,Monday,1.00,785.63,11,2809.87,90479,FALSE,2015-04-20,,,
25264,Low,0.01,5.94,241,Amy Ellis Holder,Small Business,Office Supplies,Binders and Binder Accessories,Storex Dura Pro™ Binders,Warsaw,Tuesday,2.00,-256.519,13,79.93,90480,FALSE,2015-05-26,,,
25265,Low,0.02,125.99,241,Amy Ellis Holder,Small Business,Technology,Telephones and Communication,270c,Warsaw,Tuesday,2.00,398.358,8,873.18,90480,FALSE,2015-05-26,,,
18849,Medium,0.02,146.05,247,Marshall Brandt Briggs,Corporate,Furniture,Tables,BPI Conference Tables,Wroclaw,Monday,1.00,-101.192,5,798.69,89139,FALSE,2015-02-23,,,
18850,Medium,0.06,65.99,247,Marshall Brandt Briggs,Corporate,Technology,Telephones and Communication,252,Wroclaw,Monday,1.00,-3.332,14,792.11,89139,FALSE,2015-02-23,,,
18842,Medium,0.09,2.88,247,Marshall Brandt Briggs,Corporate,Office Supplies,Labels,Avery 514,Wroclaw,Saturday,6.00,-145.082,10,28.73,89140,FALSE,2015-03-21,,,
18773,Critical,0.02,2.58,250,Brenda Nelson Blanchard,Corporate,Office Supplies,Pens & Art Supplies,DIXON Oriole® Pencils,Krakow,Thursday,4.00,1.108,39,109.74,87214,FALSE,2015-05-28,,,
18774,Critical,0.02,65.99,250,Brenda Nelson Blanchard,Corporate,Technology,Telephones and Communication,StarTAC Series,Krakow,Thursday,4.00,1061.379,27,1543.55,87214,FALSE,2015-05-28,,,
18801,Medium,0.1,280.98,254,Brett Hawkins,Home Office,Furniture,Tables,Global Adaptabilities™ Conference Tables,Warsaw,Wednesday,3.00,-53.745,5,1332.82,86268,FALSE,2015-06-10,,,
20577,Critical,0.03,8.34,256,Irene Li,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Acme® Elite Stainless Steel Scissors,Lodz,Saturday,6.00,0.684,4,34.64,86267,FALSE,2015-01-31,,,
24498,Medium,0.05,17.48,258,Allan Shields,Consumer,Technology,Computer Peripherals,"Maxell Pro 80 Minute CD-R, 10/Pack",Wroclaw,Friday,5.00,-127.008,3,52.47,85858,FALSE,2015-01-02,,,
18011,Low,0.09,2.88,259,Edward Pugh,Consumer,Office Supplies,Pens & Art Supplies,Newell 340,Warsaw,Monday,1.00,5.7532,10,26.38,85857,FALSE,2015-01-19,,,
22370,High,0.05,31.76,263,Carlos Hess,Small Business,Furniture,Tables,Hon iLevel™ Computer Training Table,Lodz,Wednesday,3.00,-2177.986096,9,304.34,86297,FALSE,2015-01-21,,,
20858,Not Specified,0,73.98,266,Ross Frederick,Corporate,Technology,Computer Peripherals,Keytronic 105-Key Spanish Keyboard,Krakow,Monday,1.00,326.25,17,1300.81,90593,FALSE,2015-05-18,,,
19823,Medium,0.08,6.48,266,Ross Frederick,Corporate,Office Supplies,Paper,Xerox 214,Krakow,Friday,5.00,8.932,10,67.86,90594,FALSE,2015-05-15,,,
19824,Medium,0.01,20.34,266,Ross Frederick,Corporate,Office Supplies,Storage & Organization,Tennsco Commercial Shelving,Krakow,Friday,5.00,229.638,33,747.28,90594,FALSE,2015-05-15,,,
18770,Low,0.02,5.58,268,James Beck,Home Office,Office Supplies,Envelopes,Staples Brown Kraft Recycled Clasp Envelopes,Warsaw,Tuesday,2.00,-22.48,3,18.67,88941,FALSE,2015-04-07,,,
18771,Low,0.03,40.89,268,James Beck,Home Office,Furniture,Office Furnishings,Eldon Executive Woodline II Cherry Finish Desk Accessories,Warsaw,Tuesday,2.00,78.98,5,210.77,88941,FALSE,2015-04-07,,,
23059,Low,0.09,35.94,269,Calvin Boyette,Home Office,Office Supplies,Envelopes,"Tyvek ® Top-Opening Peel & Seel ® Envelopes, Gray",Warsaw,Friday,5.00,144.2928,6,209.12,88942,FALSE,2015-06-05,,,
23060,Low,0,170.98,269,Calvin Boyette,Home Office,Furniture,Office Furnishings,Tenex Antistatic Computer Chair Mats,Warsaw,Friday,5.00,888.1473,7,1287.17,88942,FALSE,2015-06-05,,,
23061,Low,0.09,4.98,269,Calvin Boyette,Home Office,Office Supplies,Paper,Xerox 1922,Warsaw,Friday,5.00,-46.005,9,46.17,88942,FALSE,2015-06-05,,,
19515,Medium,0.1,80.97,271,Sam Rouse,Small Business,Technology,Office Machines,Hewlett-Packard Deskjet 940 REFURBISHED Color Inkjet Printer,Wroclaw,Monday,1.00,128.0253,12,899.81,88940,FALSE,2015-03-30,,,
770,Low,0.02,5.58,272,Eleanor Swain,Home Office,Office Supplies,Envelopes,Staples Brown Kraft Recycled Clasp Envelopes,Wroclaw,Tuesday,2.00,-29.8984,11,68.46,5509,FALSE,2015-04-07,,,
771,Low,0.03,40.89,272,Eleanor Swain,Home Office,Furniture,Office Furnishings,Eldon Executive Woodline II Cherry Finish Desk Accessories,Wroclaw,Tuesday,2.00,52.9166,21,885.23,5509,FALSE,2015-04-07,,,
5059,Low,0.09,35.94,272,Eleanor Swain,Home Office,Office Supplies,Envelopes,"Tyvek ® Top-Opening Peel & Seel ® Envelopes, Gray",Wroclaw,Friday,5.00,72.1858,24,836.47,36069,FALSE,2015-06-05,,,
5061,Low,0.09,4.98,272,Eleanor Swain,Home Office,Office Supplies,Paper,Xerox 1922,Wroclaw,Friday,5.00,-122.3733,37,189.83,36069,FALSE,2015-06-05,,,
22180,Not Specified,0.09,15.28,275,Roger Blalock Cassidy,Corporate,Office Supplies,Binders and Binder Accessories,Recycled Premium Regency Composition Covers,Lodz,Saturday,6.00,-51.75,4,61.52,89292,FALSE,2015-01-24,,,
23504,Critical,0.04,1.98,276,Lucille Rankin,Corporate,Office Supplies,Rubber Bands,"Brites Rubber Bands, 1 1/2 oz. Box",Lodz,Thursday,4.00,-1,3,8.3,89291,FALSE,2015-05-21,,,
23503,Critical,0.03,55.99,282,Vickie Andrews,Corporate,Technology,Telephones and Communication,Accessory36,Lodz,Thursday,4.00,-221.254,9,416.95,89291,FALSE,2015-05-21,,,
24512,High,0.1,1.68,283,Pauline Boyette,Corporate,Office Supplies,Pens & Art Supplies,Newell 323,Lodz,Wednesday,3.00,-11.57,11,18.71,89293,FALSE,2015-06-17,,,
19168,Low,0,4.13,286,Virginia Gay,Small Business,Office Supplies,Binders and Binder Accessories,ACCOHIDE® Binder by Acco,Krakow,Wednesday,3.00,-61.87,9,40.95,89761,FALSE,2015-06-17,,,
19169,Low,0.1,130.98,286,Virginia Gay,Small Business,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",Krakow,Wednesday,3.00,-530.24,9,1155.73,89761,FALSE,2015-06-17,,,
25624,Critical,0.09,28.48,288,Patricia Cole Blair,Small Business,Technology,Computer Peripherals,"Memorex 4.7GB DVD+RW, 3/Pack",Krakow,Friday,5.00,132.687,7,192.3,89762,FALSE,2015-01-16,,,
25625,Critical,0.08,65.99,288,Patricia Cole Blair,Small Business,Technology,Telephones and Communication,MicroTAC 650,Krakow,Friday,5.00,496.89,14,748.1,89762,FALSE,2015-01-16,,,
21223,Not Specified,0.04,4.98,290,Sara O'Connor,Small Business,Technology,Computer Peripherals,"Imation 3.5"", DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",Warsaw,Wednesday,3.00,-135.16,20,102.54,90837,FALSE,2015-03-25,,,
23302,High,0.01,8.33,306,Thomas McAllister,Small Business,Technology,Computer Peripherals,"80 Minute Slim Jewel Case CD-R , 10/Pack - Staples",Lodz,Saturday,6.00,15.8952,8,70.16,87057,FALSE,2015-02-14,,,
23303,High,0.04,85.99,306,Thomas McAllister,Small Business,Technology,Telephones and Communication,Accessory34,Lodz,Saturday,6.00,855.9933,17,1240.57,87057,FALSE,2015-02-14,,,
5302,High,0.01,8.33,308,Glen Caldwell,Small Business,Technology,Computer Peripherals,"80 Minute Slim Jewel Case CD-R , 10/Pack - Staples",Warsaw,Saturday,6.00,10.74,32,280.62,37760,TRUE,2015-02-14,,,
18853,Medium,0.04,1637.53,314,Ruby Gibbons,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",High Speed Automatic Electric Letter Opener,Krakow,Friday,5.00,-1759.58,2,3206.94,89166,FALSE,2015-03-20,,,
18852,Medium,0.01,19.98,315,Benjamin Kaufman,Corporate,Technology,Computer Peripherals,Belkin 105-Key Black Keyboard,Lodz,Friday,5.00,-72.23,2,43.08,89166,FALSE,2015-03-20,,,
18032,Not Specified,0.09,7.38,317,Katherine Kearney,Corporate,Furniture,Office Furnishings,"Eldon® Expressions™ Wood Desk Accessories, Oak",Warsaw,Wednesday,3.00,-27.16,9,66.55,86041,FALSE,2015-06-17,,,
18033,Not Specified,0.04,5.98,317,Katherine Kearney,Corporate,Office Supplies,Paper,Xerox 193,Warsaw,Wednesday,3.00,-52.344,17,103.49,86041,FALSE,2015-06-17,,,
18034,Not Specified,0.04,15.42,317,Katherine Kearney,Corporate,Office Supplies,Storage & Organization,"Decoflex Hanging Personal Folder File, Blue",Warsaw,Wednesday,3.00,-119.936,12,192.18,86041,FALSE,2015-06-17,,,
20641,Low,0.04,8.33,321,Arthur Lowe Nash,Consumer,Technology,Computer Peripherals,"80 Minute Slim Jewel Case CD-R , 10/Pack - Staples",Lodz,Saturday,6.00,9.9268,11,89.76,91057,FALSE,2015-04-04,,,
25111,Not Specified,0.06,7.99,326,Brenda May,Consumer,Technology,Telephones and Communication,Bell Sonecor JB700 Caller ID,Krakow,Tuesday,2.00,-29.172,4,28.46,90973,FALSE,2015-06-09,,,
19159,Medium,0.06,296.18,329,Faye Dyer,Home Office,Furniture,Tables,Hon 94000 Series Round Tables,Lodz,Tuesday,2.00,-715.778206,5,1170.21,89726,FALSE,2015-04-14,,,
19158,Medium,0.01,29.1,331,Bradley Pollock,Home Office,Technology,Computer Peripherals,Acco Keyboard-In-A-Box®,Lodz,Tuesday,2.00,-22.82,8,243.32,89726,FALSE,2015-04-14,,,
18261,Critical,0.06,276.2,335,Curtis O'Connell,Corporate,Furniture,Chairs & Chairmats,SAFCO Arco Folding Chair,Warsaw,Monday,1.00,2639.4708,14,3825.32,87277,FALSE,2015-05-04,,,
18262,Critical,0.09,6.28,335,Curtis O'Connell,Corporate,Furniture,Office Furnishings,"Eldon® 200 Class™ Desk Accessories, Burgundy",Warsaw,Monday,1.00,-5.2,1,8.53,87277,FALSE,2015-05-04,,,
23481,Medium,0.08,7.77,339,Bobby Clements,Corporate,Office Supplies,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,Lodz,Tuesday,2.00,-83.65,5,40.3,90583,FALSE,2015-03-17,,,
23482,Medium,0.07,7.59,339,Bobby Clements,Corporate,Furniture,Office Furnishings,"Master Giant Foot® Doorstop, Safety Yellow",Lodz,Tuesday,2.00,24.39,15,111.88,90583,FALSE,2015-03-17,,,
480,Critical,0.01,3.26,342,Jacqueline Noble,Corporate,Office Supplies,Pens & Art Supplies,"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",Wroclaw,Monday,1.00,-4.6683,20,73.97,3332,FALSE,2015-05-04,,,
22784,Critical,0.03,15.23,343,Lynn Epstein,Corporate,Furniture,Tables,Anderson Hickey Conga Table Tops & Accessories,Lodz,Saturday,6.00,11.65095,7,111.86,88151,FALSE,2015-01-31,,,
18480,Critical,0.01,3.26,344,Rosemary English,Corporate,Office Supplies,Pens & Art Supplies,"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",Lodz,Monday,1.00,0.702,5,18.49,88152,FALSE,2015-05-04,,,
2408,Critical,0,8.34,349,Kim Weiss,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Acme® Elite Stainless Steel Scissors,Wroclaw,Tuesday,2.00,5.8625,23,212.89,17446,FALSE,2015-06-09,,,
1595,Medium,0.04,99.23,349,Kim Weiss,Home Office,Furniture,Office Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",Wroclaw,Friday,5.00,1916.6757,54,5555.6,11527,FALSE,2015-01-02,,,
20408,Critical,0,8.34,351,Juanita Coley Knox,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Acme® Elite Stainless Steel Scissors,Lodz,Tuesday,2.00,10.5,6,55.54,88685,FALSE,2015-06-09,,,
19595,Medium,0.04,99.23,351,Juanita Coley Knox,Home Office,Furniture,Office Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",Lodz,Friday,5.00,993.8346,14,1440.34,88686,FALSE,2015-01-02,,,
19107,Low,0.08,4.89,353,Bonnie Chambers,Home Office,Technology,Computer Peripherals,"Maxell 3.5"" DS/HD IBM-Formatted Diskettes, 10/Pack",Warsaw,Thursday,4.00,-165.45,17,84.76,89647,FALSE,2015-05-14,,,
19108,Low,0.07,6.68,353,Bonnie Chambers,Home Office,Office Supplies,Paper,Xerox 1898,Warsaw,Thursday,4.00,-141.12,16,104.84,89647,FALSE,2015-05-14,,,
20760,Critical,0.07,124.49,357,Barbara McNamara,Corporate,Furniture,Tables,Bevis 36 x 72 Conference Tables,Warsaw,Sunday,7.00,1074.44,14,1714.93,91131,FALSE,2015-05-24,,,
24627,Low,0.04,125.99,358,Chris F Brandt,Corporate,Technology,Telephones and Communication,M70,Lodz,Friday,5.00,-627.82192,1,107.95,91130,FALSE,2015-01-09,,,
18278,Medium,0.05,328.14,366,Patrick Rosenthal,Small Business,Office Supplies,Appliances,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",Lodz,Saturday,6.00,411.5172,6,1967.98,87347,FALSE,2015-01-17,,,
24794,Low,0.09,19.23,369,Troy Moon,Corporate,Furniture,Office Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",Warsaw,Saturday,6.00,211.232,21,394.1,90292,FALSE,2015-04-11,,,
20401,Not Specified,0.02,20.99,370,Sam Oh,Corporate,Technology,Telephones and Communication,1726 Digital Answering Machine,Lodz,Wednesday,3.00,49.788,15,266.39,90291,FALSE,2015-05-27,,,
20400,Not Specified,0.05,5.4,371,Roberta Mullins Peters,Corporate,Office Supplies,Binders and Binder Accessories,3M Organizer Strips,Lodz,Wednesday,3.00,-132.6295,9,51.82,90291,FALSE,2015-05-27,,,
3392,Not Specified,0.02,200.98,373,Jeanne Werner,Small Business,Furniture,Bookcases,O'Sullivan Living Dimensions 3-Shelf Bookcases,Krakow,Saturday,6.00,-163.63,45,9539.6,24193,FALSE,2015-03-14,,,
3393,Not Specified,0.02,4.28,373,Jeanne Werner,Small Business,Office Supplies,Paper,Xerox 1971,Krakow,Saturday,6.00,-63.87,24,109.86,24193,FALSE,2015-03-14,,,
3394,Not Specified,0.04,85.99,373,Jeanne Werner,Small Business,Technology,Telephones and Communication,Accessory4,Krakow,Saturday,6.00,-175.175,19,1426.51,24193,FALSE,2015-03-14,,,
21392,Not Specified,0.02,200.98,375,Sandra Sharma,Small Business,Furniture,Bookcases,O'Sullivan Living Dimensions 3-Shelf Bookcases,Wroclaw,Saturday,6.00,-224.9478,11,2331.9,90917,FALSE,2015-03-14,,,
21393,Not Specified,0.02,4.28,375,Sandra Sharma,Small Business,Office Supplies,Paper,Xerox 1971,Wroclaw,Saturday,6.00,196.8,6,27.47,90917,FALSE,2015-03-14,,,
19073,Medium,0.03,25.98,377,Sylvia Bush,Consumer,Office Supplies,Appliances,3M Office Air Cleaner,Krakow,Friday,5.00,250.0376,17,460.87,89579,FALSE,2015-04-17,,,
22401,Not Specified,0.07,415.88,381,Danielle Watts,Corporate,Office Supplies,Storage & Organization,Deluxe Rollaway Locking File with Drawer,Krakow,Friday,5.00,-539.59,1,394.51,88929,FALSE,2015-05-01,,,
21281,Critical,0.06,5.34,383,Renee Alston,Corporate,Office Supplies,Binders and Binder Accessories,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",Lodz,Thursday,4.00,-82.823,7,38.65,88928,FALSE,2015-03-19,,,
21282,Critical,0.07,65.99,383,Renee Alston,Corporate,Technology,Telephones and Communication,8860,Lodz,Thursday,4.00,107.082,5,279.83,88928,FALSE,2015-03-19,,,
20919,High,0.1,8.88,387,Angela Howe,Corporate,Office Supplies,Binders and Binder Accessories,GBC Instant Index™ System for Binding Systems,Krakow,Friday,5.00,-27.28375,15,126.9,90339,FALSE,2015-06-12,,,
22223,Critical,0.03,5.28,388,Roger Schwartz,Corporate,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),Krakow,Saturday,6.00,-51.5592,4,22.82,90337,FALSE,2015-01-03,,,
22224,Critical,0.01,110.99,388,Roger Schwartz,Corporate,Technology,Telephones and Communication,T18,Krakow,Saturday,6.00,-263.56572,2,188.66,90337,FALSE,2015-01-03,,,
23853,Low,0.03,160.98,389,Joel Buckley,Corporate,Furniture,Chairs & Chairmats,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,Krakow,Friday,5.00,1273.2087,11,1845.23,90338,FALSE,2015-02-06,,,
25449,Medium,0.02,34.98,392,Erica R Fuller,Corporate,Technology,Computer Peripherals,Fellowes EZ Multi-Media Keyboard,Krakow,Thursday,4.00,-159.68,1,37.16,86383,FALSE,2015-03-05,,,
25450,Medium,0.01,19.99,392,Erica R Fuller,Corporate,Furniture,Office Furnishings,Telescoping Adjustable Floor Lamp,Krakow,Thursday,4.00,27.91,2,43.65,86383,FALSE,2015-03-05,,,
22598,Low,0.07,9.71,393,Shawn Combs,Corporate,Office Supplies,Storage & Organization,Filing/Storage Totes and Swivel Casters,Lodz,Sunday,7.00,-81.77,3,31.44,86382,FALSE,2015-02-15,,,
24638,Critical,0.04,15.98,395,Monica McCormick,Corporate,Technology,Computer Peripherals,Logitech Access Keyboard,Wroclaw,Thursday,4.00,-19.208,4,64.59,86384,FALSE,2015-06-18,,,
24639,Critical,0.06,22.84,395,Monica McCormick,Corporate,Office Supplies,Paper,Xerox 1929,Wroclaw,Thursday,4.00,7.44,20,461.94,86384,FALSE,2015-06-18,,,
20693,Critical,0.1,154.13,397,Denise Carver,Corporate,Furniture,Tables,Laminate Occasional Tables,Lodz,Monday,1.00,-372.485971,8,1216.32,89319,FALSE,2015-02-02,,,
24471,Medium,0.05,63.94,398,Bruce Stark,Corporate,Furniture,Office Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock",Lodz,Saturday,6.00,1372.6308,31,1989.32,89320,FALSE,2015-05-23,,,
21570,High,0.03,4.98,406,June Frank Hammond,Small Business,Office Supplies,Paper,Rediform S.O.S. Phone Message Books,Lodz,Thursday,4.00,50.2044,15,72.76,87804,FALSE,2015-05-21,,,
19104,Low,0.07,29.17,408,Calvin Parsons Walter,Corporate,Office Supplies,Binders and Binder Accessories,Binding Machine Supplies,Krakow,Saturday,6.00,236.2371,14,400.47,89639,FALSE,2015-05-02,,,
18428,High,0.05,178.47,411,Carolyn Proctor,Consumer,Office Supplies,Storage & Organization,"Hot File® 7-Pocket, Floor Stand",Warsaw,Monday,1.00,943,9,1531.31,87905,FALSE,2015-05-04,,,
21739,Critical,0.09,999.99,421,Scott Feldman,Small Business,Technology,Office Machines,"Polycom Soundstation EX Audio-Conferencing Telephone, Black",Lodz,Friday,5.00,-2531.4825,1,919.09,87700,FALSE,2015-02-06,,,
22355,High,0.02,15.28,428,Ernest Barber,Corporate,Technology,Computer Peripherals,"Memorex 4.7GB DVD+R, 3/Pack",Warsaw,Thursday,4.00,163.1574,15,236.46,88479,FALSE,2015-01-15,,,
22356,High,0,85.99,428,Ernest Barber,Corporate,Technology,Telephones and Communication,Accessory20,Warsaw,Thursday,4.00,-302.225,1,73.82,88479,FALSE,2015-01-15,,,
25351,Not Specified,0.05,10.98,428,Ernest Barber,Corporate,Office Supplies,Envelopes,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",Warsaw,Tuesday,2.00,90.62,22,243.11,88480,FALSE,2015-03-03,,,
19988,Low,0.05,125.99,437,Alice Berger McIntyre,Small Business,Technology,Telephones and Communication,StarTAC ST7762,Lodz,Monday,1.00,427.1184,9,952.26,90695,FALSE,2015-06-22,,,
25813,Critical,0,7.59,444,Thelma Abrams,Small Business,Furniture,Office Furnishings,"Master Giant Foot® Doorstop, Safety Yellow",Krakow,Monday,1.00,86.438,43,355.92,88085,FALSE,2015-05-25,,,
23153,Not Specified,0.03,48.04,445,Judy Barrett,Small Business,Office Supplies,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper,Krakow,Saturday,6.00,-4.46,2,101.71,88083,FALSE,2015-04-11,,,
23862,High,0.09,200.98,445,Judy Barrett,Small Business,Furniture,Bookcases,O'Sullivan Living Dimensions 3-Shelf Bookcases,Krakow,Tuesday,2.00,-512.872,9,1766.68,88084,FALSE,2015-06-23,,,
23863,High,0.09,2.78,445,Judy Barrett,Small Business,Office Supplies,Pens & Art Supplies,Newell 333,Krakow,Tuesday,2.00,-3.784,11,29.02,88084,FALSE,2015-06-23,,,
19694,Not Specified,0.04,130.98,447,Valerie Moon,Corporate,Furniture,Chairs & Chairmats,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",Krakow,Thursday,4.00,-82.904,1,159.51,90449,FALSE,2015-06-25,,,
19695,Not Specified,0.05,200.99,447,Valerie Moon,Corporate,Technology,Telephones and Communication,2160i,Krakow,Thursday,4.00,1268.8065,11,1838.85,90449,FALSE,2015-06-25,,,
20851,High,0.03,15.99,451,Joyce Murray,Home Office,Technology,Office Machines,"210 Trimline Phone, White",Warsaw,Friday,5.00,-53.2962,2,35.48,86010,FALSE,2015-04-10,,,
21117,Critical,0.04,37.7,451,Joyce Murray,Home Office,Office Supplies,Binders and Binder Accessories,Vinyl Sectional Post Binders,Warsaw,Wednesday,3.00,299.6739,12,434.31,86012,FALSE,2015-05-27,,,
18536,Low,0.01,8.88,451,Joyce Murray,Home Office,Office Supplies,Binders and Binder Accessories,GBC Instant Index™ System for Binding Systems,Warsaw,Monday,1.00,-15.456,2,19.86,86013,FALSE,2015-01-05,,,
18537,Low,0.06,2.88,451,Joyce Murray,Home Office,Office Supplies,Labels,Avery 514,Warsaw,Monday,1.00,16.0494,8,23.26,86013,FALSE,2015-01-05,,,
21118,Critical,0.01,55.99,452,Leslie Rowland,Home Office,Technology,Telephones and Communication,Accessory36,Warsaw,Wednesday,3.00,-235.895,1,51.83,86012,FALSE,2015-05-27,,,
22318,Not Specified,0.03,29.34,453,George Terry,Corporate,Furniture,Office Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",Warsaw,Friday,5.00,-41.32,1,32.4,86011,FALSE,2015-05-08,,,
22874,Low,0.07,16.91,460,Anne Armstrong,Home Office,Office Supplies,Storage & Organization,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",Lodz,Saturday,6.00,7.9,31,492.9,86014,FALSE,2015-05-23,,,
18467,Low,0.07,165.2,463,Debbie Stevenson,Small Business,Office Supplies,Storage & Organization,Economy Rollaway Files,Warsaw,Wednesday,3.00,521.69,7,1081.54,88061,FALSE,2015-01-14,,,
22754,Not Specified,0.08,297.64,466,Marc Nash,Small Business,Technology,Office Machines,Panasonic KX-P3200 Dot Matrix Printer,Lodz,Sunday,7.00,496.7968,5,1132.84,88060,FALSE,2015-01-11,,,
22755,Not Specified,0.02,12.99,467,Maria Thomas,Small Business,Furniture,Office Furnishings,"Tensor ""Hersey Kiss"" Styled Floor Lamp",Lodz,Sunday,7.00,-556.8096,11,143.63,88060,FALSE,2015-01-11,,,
